"3045",NA,NA,0.95049,NA,NA,0.04951,NA,0,0,0.95,0,0,0.05,0
"3046",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3047",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3048",NA,0.0021,0.98341,NA,NA,0.01449,NA,0,0.002,0.984,0,0,0.014,0
"3049",NA,NA,0.87988,NA,NA,0.12012,NA,0,0,0.88,0,0,0.12,0
"3050",NA,NA,0.29764,0.68465,NA,0.01771,NA,0,0,0.292,0.69,0,0.018,0
"3051",NA,NA,0.00173,NA,NA,0.99827,NA,0,0,0.002,0,0,0.998,0
"3052",NA,NA,0.97026,0.00598,0.00423,0.01953,NA,0,0,0.97,0.006,0.004,0.02,0
"3053",NA,NA,0.00804,0.99196,NA,NA,NA,0,0,0.008,0.992,0,0,0
"3054",NA,NA,0.00385,0.99004,NA,0.00611,NA,0,0,0.004,0.99,0,0.006,0
"3055",NA,NA,0.02016,0.97984,NA,NA,NA,0,0,0.02,0.98,0,0,0
"3056",NA,NA,0.02242,0.97401,NA,0.00357,NA,0,0,0.022,0.974,0,0.004,0
"3057",NA,NA,0.07523,0.92074,NA,0.00403,NA,0,0,0.076,0.92,0,0.004,0
"3058",NA,NA,0.03999,0.95379,NA,0.00622,NA,0,0,0.04,0.954,0,0.006,0
"3059",NA,NA,0.022,0.96252,NA,0.01548,NA,0,0,0.022,0.962,0,0.016,0
"3060",0.92487,0.00638,NA,NA,NA,NA,0.06875,0.924,0.006,0,0,0,0,0.07
"3061",0.01237,0.71513,0.02391,NA,0.0729,0.17569,NA,0.012,0.714,0.024,0,0.074,0.176,0
"3062",0.87367,0.06249,0.00206,NA,0.02434,0.02726,0.01018,0.874,0.062,0.002,0,0.024,0.028,0.01
"3063",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3064",NA,NA,0.00592,0.00812,NA,0.98596,NA,0,0,0.006,0.008,0,0.986,0
"3065",NA,NA,0.96334,0.02538,NA,0.01128,NA,0,0,0.962,0.026,0,0.012,0
"3066",NA,NA,0.87926,0.00406,0.00211,0.11055,0.00402,0,0,0.88,0.004,0.002,0.11,0.004
"3067",NA,NA,0.92924,0.04198,NA,0.02878,NA,0,0,0.93,0.042,0,0.028,0
"3068",NA,NA,0.90868,0.07731,NA,0.01401,NA,0,0,0.908,0.078,0,0.014,0
"3069",NA,NA,0.05438,0.92762,NA,0.018,NA,0,0,0.056,0.926,0,0.018,0
"3070",NA,NA,0.01475,0.98337,NA,0.00188,NA,0,0,0.016,0.982,0,0.002,0
"3071",NA,NA,0.02562,0.97438,NA,NA,NA,0,0,0.026,0.974,0,0,0
"3072",NA,NA,0.00588,0.99412,NA,NA,NA,0,0,0.006,0.994,0,0,0
"3073",NA,NA,0.02316,0.97512,NA,0.00172,NA,0,0,0.024,0.974,0,0.002,0
"3074",NA,NA,0.03795,0.94244,NA,0.01961,NA,0,0,0.038,0.942,0,0.02,0
"3075",NA,NA,0.00826,0.94803,NA,0.04371,NA,0,0,0.008,0.948,0,0.044,0
"3076",NA,NA,0.00966,0.97252,NA,0.01782,NA,0,0,0.01,0.972,0,0.018,0
"3077",NA,NA,0.9774,0.00207,NA,0.02053,NA,0,0,0.978,0.002,0,0.02,0
"3078",0.05434,NA,NA,NA,NA,NA,0.94566,0.054,0,0,0,0,0,0.946
"3079",0.86508,0.00425,NA,NA,NA,NA,0.13067,0.866,0.004,0,0,0,0,0.13
"3080",0.02998,0.05717,NA,NA,0.87911,0.03374,NA,0.03,0.058,0,0,0.878,0.034,0
"3081",0.00391,0.04933,0.01639,0.00586,0.04013,0.88438,NA,0.004,0.048,0.016,0.006,0.038,0.888,0
"3082",NA,NA,0.07524,0.00991,0.00605,0.9088,NA,0,0,0.074,0.01,0.006,0.91,0
"3083",NA,NA,0.98,0.00212,NA,0.01788,NA,0,0,0.98,0.002,0,0.018,0
"3084",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3085",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3086",NA,NA,0.7771,0.18838,NA,0.03452,NA,0,0,0.776,0.19,0,0.034,0
"3087",NA,NA,0.93364,0.03822,NA,0.02814,NA,0,0,0.934,0.038,0,0.028,0
"3088",0.00189,0.00196,0.79407,0.02602,0.00185,0.17421,NA,0.002,0.002,0.792,0.026,0.002,0.176,0
"3089",NA,NA,0.72041,0.12617,NA,0.15182,0.0016,0,0,0.72,0.126,0,0.152,0.002
"3090",NA,NA,0.93965,0.05242,0.00194,0.00599,NA,0,0,0.94,0.052,0.002,0.006,0
"3091",NA,NA,0.06063,0.93937,NA,NA,NA,0,0,0.06,0.94,0,0,0
"3092",NA,NA,0.01212,0.98788,NA,NA,NA,0,0,0.012,0.988,0,0,0
"3093",NA,NA,0.00201,0.99799,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3094",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3095",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3096",NA,NA,0.00194,0.99579,NA,0.00227,NA,0,0,0.002,0.996,0,0.002,0
"3097",NA,NA,0.00596,0.99014,NA,0.0039,NA,0,0,0.006,0.99,0,0.004,0
"3098",NA,NA,0.00408,0.99376,NA,0.00216,NA,0,0,0.004,0.994,0,0.002,0
"3099",NA,NA,0.00193,0.93869,NA,0.05938,NA,0,0,0.002,0.938,0,0.06,0
"3100",NA,NA,0.71957,0.2054,NA,0.07503,NA,0,0,0.72,0.206,0,0.074,0
"3101",NA,NA,0.00757,NA,NA,0.99243,NA,0,0,0.008,0,0,0.992,0
"3102",NA,NA,0.02964,0.01765,NA,0.95271,NA,0,0,0.03,0.018,0,0.952,0
"3103",NA,NA,0.01634,0.01014,0.00179,0.97173,NA,0,0,0.016,0.01,0.002,0.972,0
"3104",NA,NA,0.94355,0.02383,NA,0.03262,NA,0,0,0.944,0.024,0,0.032,0
"3105",0.00186,NA,0.99611,NA,NA,0.00203,NA,0.002,0,0.996,0,0,0.002,0
"3106",NA,NA,0.99778,NA,NA,0.00222,NA,0,0,0.998,0,0,0.002,0
"3107",NA,NA,0.90348,0.08436,NA,0.01216,NA,0,0,0.904,0.084,0,0.012,0
"3108",NA,NA,0.91061,NA,NA,0.08939,NA,0,0,0.91,0,0,0.09,0
"3109",NA,NA,0.96517,NA,NA,0.03483,NA,0,0,0.966,0,0,0.034,0
"3110",0.90802,NA,NA,NA,NA,NA,0.09198,0.908,0,0,0,0,0,0.092
"3111",0.93468,0.04914,0.00204,NA,NA,0.00195,0.01219,0.934,0.05,0.002,0,0,0.002,0.012
"3112",0.04761,0.04861,0.02017,NA,0.83881,0.03188,0.01292,0.048,0.048,0.02,0,0.84,0.032,0.012
"3113",NA,0.01422,0.01228,NA,0.9735,NA,NA,0,0.014,0.012,0,0.974,0,0
"3114",0.00976,0.06609,0.01437,NA,0.89569,0.00601,0.00808,0.01,0.066,0.014,0,0.896,0.006,0.008
"3115",NA,NA,0.07909,0.85757,NA,0.06334,NA,0,0,0.08,0.858,0,0.062,0
"3116",NA,NA,0.00785,0.98189,NA,0.01026,NA,0,0,0.008,0.982,0,0.01,0
"3117",NA,NA,0.00211,0.99789,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3118",NA,NA,0.81007,NA,NA,0.18788,0.00205,0,0,0.808,0,0,0.19,0.002
"3119",NA,NA,0.96381,0.00193,NA,0.03426,NA,0,0,0.964,0.002,0,0.034,0
"3120",NA,NA,0.99199,NA,NA,0.00801,NA,0,0,0.992,0,0,0.008,0
"3121",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3122",0.00182,NA,NA,0.99567,NA,0.00251,NA,0.002,0,0,0.996,0,0.002,0
"3123",NA,NA,0.98844,NA,NA,0.01156,NA,0,0,0.988,0,0,0.012,0
"3124",NA,NA,0.75015,NA,NA,0.24985,NA,0,0,0.748,0,0,0.252,0
"3125",NA,NA,0.1763,0.81518,NA,0.00852,NA,0,0,0.178,0.814,0,0.008,0
"3126",NA,NA,0.91104,0.05432,NA,0.03464,NA,0,0,0.912,0.054,0,0.034,0
"3127",NA,NA,0.9561,0.00377,NA,0.04013,NA,0,0,0.956,0.004,0,0.04,0
"3128",NA,NA,0.82383,0.0748,NA,0.10137,NA,0,0,0.824,0.074,0,0.102,0
"3129",NA,NA,0.05774,0.93249,NA,0.00977,NA,0,0,0.058,0.932,0,0.01,0
"3130",NA,NA,0.00683,0.99317,NA,NA,NA,0,0,0.006,0.994,0,0,0
"3131",NA,NA,0.00396,0.99604,NA,NA,NA,0,0,0.004,0.996,0,0,0
"3132",NA,NA,0.02514,0.97486,NA,NA,NA,0,0,0.024,0.976,0,0,0
"3133",NA,NA,0.0064,0.9936,NA,NA,NA,0,0,0.006,0.994,0,0,0
"3134",NA,NA,0.01053,0.98947,NA,NA,NA,0,0,0.01,0.99,0,0,0
"3135",NA,NA,0.02185,0.97815,NA,NA,NA,0,0,0.022,0.978,0,0,0
"3136",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3137",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3138",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3139",NA,NA,0.02036,0.88031,NA,0.09933,NA,0,0,0.02,0.882,0,0.098,0
"3140",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0
"3141",NA,NA,0.9267,0.0225,NA,0.0508,NA,0,0,0.928,0.022,0,0.05,0
"3142",NA,NA,0.99789,NA,NA,0.00211,NA,0,0,0.998,0,0,0.002,0
"3143",NA,NA,0.90317,0.00381,NA,0.09302,NA,0,0,0.904,0.004,0,0.092,0
"3144",0.01794,NA,NA,NA,NA,NA,0.98206,0.018,0,0,0,0,0,0.982
"3145",0.92236,0.06177,NA,NA,NA,0.00199,0.01388,0.922,0.062,0,0,0,0.002,0.014
"3146",0.07214,0.86,NA,NA,0.06786,NA,NA,0.072,0.86,0,0,0.068,0,0
"3147",0.03144,0.82843,NA,NA,0.13036,0.00789,0.00188,0.032,0.826,0,0,0.132,0.008,0.002
"3148",NA,0.00622,0.09223,0.00771,0.02934,0.8645,NA,0,0.006,0.092,0.008,0.03,0.864,0
"3149",0.00215,0.02176,0.01456,0.00182,0.95771,0.002,NA,0.002,0.022,0.014,0.002,0.958,0.002,0
"3150",0.03381,0.86505,0.00186,NA,0.07086,0.02842,NA,0.034,0.866,0.002,0,0.07,0.028,0
"3151",NA,NA,0.00203,0.99797,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3152",NA,NA,NA,0.99602,NA,0.00398,NA,0,0,0,0.996,0,0.004,0
"3153",NA,NA,0.05479,0.84066,NA,0.10455,NA,0,0,0.054,0.842,0,0.104,0
"3154",NA,0.00207,0.09473,0.8538,0.00413,0.04527,NA,0,0.002,0.096,0.852,0.004,0.046,0
"3155",NA,NA,0.07294,0.92486,NA,0.0022,NA,0,0,0.072,0.926,0,0.002,0
"3156",NA,NA,0.98792,0.00424,NA,0.00784,NA,0,0,0.988,0.004,0,0.008,0
"3157",NA,NA,0.98644,0.00387,NA,0.00969,NA,0,0,0.986,0.004,0,0.01,0
"3158",NA,NA,0.03176,0.96642,NA,0.00182,NA,0,0,0.032,0.966,0,0.002,0
"3159",NA,NA,0.00817,0.99183,NA,NA,NA,0,0,0.008,0.992,0,0,0
"3160",NA,NA,0.64379,0.35621,NA,NA,NA,0,0,0.646,0.354,0,0,0
"3161",NA,NA,0.01436,0.98564,NA,NA,NA,0,0,0.014,0.986,0,0,0
"3162",NA,NA,0.01262,0.98738,NA,NA,NA,0,0,0.012,0.988,0,0,0
"3163",NA,NA,0.01945,0.98055,NA,NA,NA,0,0,0.02,0.98,0,0,0
"3164",NA,NA,0.00818,0.99182,NA,NA,NA,0,0,0.008,0.992,0,0,0
"3165",NA,NA,0.00197,0.99803,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3166",NA,NA,0.00207,0.99793,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3167",NA,NA,0.00615,0.99385,NA,NA,NA,0,0,0.006,0.994,0,0,0
"3168",NA,NA,0.01422,0.98578,NA,NA,NA,0,0,0.014,0.986,0,0,0
"3169",NA,NA,0.00625,0.99375,NA,NA,NA,0,0,0.006,0.994,0,0,0
"3170",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3171",NA,NA,0.00798,0.99202,NA,NA,NA,0,0,0.008,0.992,0,0,0
"3172",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3173",NA,NA,0.7196,0.16234,NA,0.11806,NA,0,0,0.72,0.162,0,0.118,0
"3174",NA,NA,0.75706,NA,NA,0.24294,NA,0,0,0.756,0,0,0.244,0
"3175",NA,NA,0.02169,NA,NA,0.97831,NA,0,0,0.022,0,0,0.978,0
"3176",NA,NA,0.02194,NA,NA,0.97806,NA,0,0,0.022,0,0,0.978,0
"3177",NA,NA,0.01352,NA,NA,0.98648,NA,0,0,0.014,0,0,0.986,0
"3178",NA,NA,0.00398,NA,NA,0.99602,NA,0,0,0.004,0,0,0.996,0
"3179",NA,NA,0.00183,0.00196,NA,0.99621,NA,0,0,0.002,0.002,0,0.996,0
"3180",NA,NA,0.0975,0.89479,NA,0.00771,NA,0,0,0.098,0.894,0,0.008,0
"3181",0.04733,NA,NA,NA,NA,NA,0.95267,0.048,0,0,0,0,0,0.952
"3182",0.00818,NA,NA,NA,NA,NA,0.99182,0.008,0,0,0,0,0,0.992
"3183",0.03205,NA,NA,NA,NA,NA,0.96795,0.032,0,0,0,0,0,0.968
"3184",NA,0.01417,0.00784,NA,0.97206,0.00207,0.00386,0,0.014,0.008,0,0.972,0.002,0.004
"3185",NA,0.00181,0.00207,0.00202,0.9899,0.00218,0.00202,0,0.002,0.002,0.002,0.99,0.002,0.002
"3186",NA,NA,0.00204,NA,0.99796,NA,NA,0,0,0.002,0,0.998,0,0
"3187",0.00396,0.004,0.00574,NA,0.9805,0.00387,0.00193,0.004,0.004,0.006,0,0.98,0.004,0.002
"3188",NA,NA,0.00958,NA,0.98843,0.00199,NA,0,0,0.01,0,0.988,0.002,0
"3189",0.00197,0.0221,0.02003,0.00171,0.95017,0.00402,NA,0.002,0.022,0.02,0.002,0.95,0.004,0
"3190",0.00208,0.03613,0.00784,NA,0.95196,NA,0.00199,0.002,0.036,0.008,0,0.952,0,0.002
"3191",NA,NA,NA,0.99594,NA,0.00406,NA,0,0,0,0.996,0,0.004,0
"3192",NA,NA,0.0364,0.01588,NA,0.94772,NA,0,0,0.036,0.016,0,0.948,0
"3193",NA,NA,0.81957,0.00205,NA,0.17838,NA,0,0,0.818,0.002,0,0.18,0
"3194",NA,NA,0.96307,0.01638,NA,0.02055,NA,0,0,0.964,0.016,0,0.02,0
"3195",0.00421,NA,0.8945,0.00967,0.00207,0.08955,NA,0.004,0,0.892,0.01,0.002,0.092,0
"3196",0.00207,0.00191,0.91581,0.01024,0.00206,0.06791,NA,0.002,0.002,0.916,0.01,0.002,0.068,0
"3197",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3198",NA,NA,0.19303,0.03937,NA,0.7676,NA,0,0,0.194,0.04,0,0.766,0
"3199",NA,NA,0.90132,0.06008,NA,0.0386,NA,0,0,0.902,0.06,0,0.038,0
"3200",NA,NA,0.66965,0.13208,NA,0.19827,NA,0,0,0.67,0.132,0,0.198,0
"3201",NA,NA,0.00383,0.99202,NA,0.00415,NA,0,0,0.004,0.992,0,0.004,0
"3202",NA,NA,0.00664,0.99336,NA,NA,NA,0,0,0.006,0.994,0,0,0
"3203",NA,NA,0.08976,0.90848,NA,0.00176,NA,0,0,0.092,0.906,0,0.002,0
"3204",NA,NA,0.90233,0.08732,NA,0.01035,NA,0,0,0.904,0.086,0,0.01,0
"3205",NA,NA,0.19794,0.79267,NA,0.00544,0.00395,0,0,0.196,0.794,0,0.006,0.004
"3206",NA,NA,0.73734,0.26266,NA,NA,NA,0,0,0.74,0.26,0,0,0
"3207",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3208",NA,NA,0.00182,0.99653,NA,0.00165,NA,0,0,0.002,0.996,0,0.002,0
"3209",NA,NA,0.00391,0.99609,NA,NA,NA,0,0,0.004,0.996,0,0,0
"3210",NA,NA,0.00219,0.99781,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3211",NA,NA,0.00799,0.99201,NA,NA,NA,0,0,0.008,0.992,0,0,0
"3212",NA,NA,NA,0.99817,NA,0.00183,NA,0,0,0,0.998,0,0.002,0
"3213",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3214",NA,NA,0.00372,0.99628,NA,NA,NA,0,0,0.004,0.996,0,0,0
"3215",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3216",NA,0.0019,0.63198,0.32804,NA,0.03808,NA,0,0.002,0.63,0.33,0,0.038,0
"3217",NA,NA,0.10947,0.89053,NA,NA,NA,0,0,0.11,0.89,0,0,0
"3218",NA,NA,0.08253,0.91362,NA,0.00385,NA,0,0,0.082,0.914,0,0.004,0
"3219",0.08077,0.02067,NA,NA,0.00206,NA,0.8965,0.082,0.02,0,0,0.002,0,0.896
"3220",0.27153,0.69083,NA,NA,0.004,NA,0.03364,0.27,0.692,0,0,0.004,0,0.034
"3221",0.8856,0.1005,NA,NA,0.00378,NA,0.01012,0.886,0.1,0,0,0.004,0,0.01
"3222",0.0038,0.01213,NA,NA,0.98223,0.00184,NA,0.004,0.012,0,0,0.982,0.002,0
"3223",0.0038,NA,0.00783,NA,0.98837,NA,NA,0.004,0,0.008,0,0.988,0,0
"3224",0.00193,0.00781,0.00414,NA,0.98431,0.00181,NA,0.002,0.008,0.004,0,0.984,0.002,0
"3225",0.00428,0.01395,0.00991,NA,0.96595,0.00591,NA,0.004,0.014,0.01,0,0.966,0.006,0
"3226",NA,0.02825,0.00605,NA,0.9657,NA,NA,0,0.028,0.006,0,0.966,0,0
"3227",NA,0.01188,0.00613,NA,0.97644,0.00363,0.00192,0,0.012,0.006,0,0.976,0.004,0.002
"3228",0.03228,0.11124,0.00629,0.00184,0.82418,0.00602,0.01815,0.032,0.11,0.006,0.002,0.826,0.006,0.018
"3229",0.00406,0.73724,0.04402,0.0019,0.03991,0.17287,NA,0.004,0.736,0.044,0.002,0.04,0.174,0
"3230",0.00206,0.03216,0.02454,0.00186,0.93137,0.00801,NA,0.002,0.032,0.024,0.002,0.932,0.008,0
"3231",NA,0.00992,0.01478,NA,0.97349,0.00181,NA,0,0.01,0.014,0,0.974,0.002,0
"3232",NA,NA,0.95241,0.00192,NA,0.04567,NA,0,0,0.952,0.002,0,0.046,0
"3233",NA,NA,0.97823,NA,NA,0.02177,NA,0,0,0.978,0,0,0.022,0
"3234",NA,NA,0.00201,0.99799,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3235",NA,NA,0.00196,0.98014,NA,0.0179,NA,0,0,0.002,0.98,0,0.018,0
"3236",NA,NA,NA,0.98218,NA,0.01782,NA,0,0,0,0.982,0,0.018,0
"3237",NA,NA,0.94928,0.00203,NA,0.04869,NA,0,0,0.95,0.002,0,0.048,0
"3238",NA,NA,0.00202,0.9924,NA,0.00558,NA,0,0,0.002,0.992,0,0.006,0
"3239",NA,NA,0.99165,NA,NA,0.00835,NA,0,0,0.992,0,0,0.008,0
"3240",NA,NA,0.99582,NA,NA,0.00418,NA,0,0,0.996,0,0,0.004,0
"3241",NA,NA,0.95027,0.00221,NA,0.04349,0.00403,0,0,0.952,0.002,0,0.042,0.004
"3242",NA,NA,0.25179,0.7228,0.00183,0.02358,NA,0,0,0.252,0.722,0.002,0.024,0
"3243",NA,NA,0.90412,0.07326,NA,0.02262,NA,0,0,0.906,0.072,0,0.022,0
"3244",NA,NA,0.96188,0.02598,NA,0.01214,NA,0,0,0.962,0.026,0,0.012,0
"3245",0.00197,NA,0.96557,0.00217,NA,0.03029,NA,0.002,0,0.966,0.002,0,0.03,0
"3246",NA,NA,0.92522,0.00206,NA,0.07272,NA,0,0,0.924,0.002,0,0.074,0
"3247",NA,NA,0.01578,0.9781,NA,0.00612,NA,0,0,0.016,0.978,0,0.006,0
"3248",NA,NA,0.09908,0.89107,NA,0.00985,NA,0,0,0.1,0.89,0,0.01,0
"3249",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3250",NA,NA,0.00224,0.99776,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3251",NA,NA,0.95359,0.02246,NA,0.02395,NA,0,0,0.954,0.022,0,0.024,0
"3252",NA,NA,0.67235,0.32577,NA,0.00188,NA,0,0,0.67,0.328,0,0.002,0
"3253",NA,NA,0.81608,0.17787,NA,0.00605,NA,0,0,0.814,0.18,0,0.006,0
"3254",NA,NA,0.22771,0.7705,NA,0.00179,NA,0,0,0.228,0.77,0,0.002,0
"3255",NA,NA,0.00213,0.99787,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3256",NA,NA,0.00212,0.99788,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3257",NA,NA,0.00203,0.99797,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3258",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3259",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3260",NA,NA,0.00204,0.99796,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3261",NA,NA,0.006,0.98997,NA,0.00403,NA,0,0,0.006,0.99,0,0.004,0
"3262",NA,NA,0.00421,0.99378,NA,0.00201,NA,0,0,0.004,0.994,0,0.002,0
"3263",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3264",NA,NA,0.00215,0.9836,NA,0.01425,NA,0,0,0.002,0.984,0,0.014,0
"3265",NA,NA,0.00769,0.00773,NA,0.98458,NA,0,0,0.008,0.008,0,0.984,0
"3266",NA,NA,NA,0.0062,NA,0.9938,NA,0,0,0,0.006,0,0.994,0
"3267",NA,NA,NA,0.00617,NA,0.99383,NA,0,0,0,0.006,0,0.994,0
"3268",NA,NA,0.98988,0.00405,NA,0.00607,NA,0,0,0.99,0.004,0,0.006,0
"3269",NA,NA,0.16051,0.81132,NA,0.02817,NA,0,0,0.16,0.812,0,0.028,0
"3270",NA,NA,0.05716,0.92237,NA,0.02047,NA,0,0,0.058,0.922,0,0.02,0
"3271",NA,NA,0.70765,0.27058,NA,0.02177,NA,0,0,0.708,0.27,0,0.022,0
"3272",0.00783,0.86532,0.03134,NA,0.07997,0.01554,NA,0.008,0.864,0.032,0,0.08,0.016,0
"3273",0.00596,0.87388,0.04223,NA,0.06707,0.01086,NA,0.006,0.874,0.042,0,0.068,0.01,0
"3274",0.00191,0.00188,0.00196,NA,0.99237,0.00188,NA,0.002,0.002,0.002,0,0.992,0.002,0
"3275",0.00198,0.01243,0.0057,NA,0.97787,0.00202,NA,0.002,0.012,0.006,0,0.978,0.002,0
"3276",NA,NA,0.00217,NA,0.99593,NA,0.0019,0,0,0.002,0,0.996,0,0.002
"3277",0.00205,0.00187,0.00418,NA,0.9919,NA,NA,0.002,0.002,0.004,0,0.992,0,0
"3278",NA,0.01337,0.00202,0.00211,0.98048,0.00202,NA,0,0.014,0.002,0.002,0.98,0.002,0
"3279",0.01956,0.02987,0.02377,0.0041,0.85973,0.05866,0.00431,0.02,0.03,0.024,0.004,0.858,0.06,0.004
"3280",0.00353,0.0189,0.01842,NA,0.94939,0.00976,NA,0.004,0.018,0.018,0,0.95,0.01,0
"3281",0.10632,0.17627,NA,NA,0.70929,0.00406,0.00406,0.104,0.178,0,0,0.71,0.004,0.004
"3282",NA,NA,0.85163,NA,NA,0.14837,NA,0,0,0.85,0,0,0.15,0
"3283",NA,NA,0.91204,0.00636,0.00195,0.07965,NA,0,0,0.912,0.006,0.002,0.08,0
"3284",NA,NA,NA,0.99808,NA,0.00192,NA,0,0,0,0.998,0,0.002,0
"3285",NA,NA,0.10711,0.00377,NA,0.88912,NA,0,0,0.106,0.004,0,0.89,0
"3286",NA,NA,0.75698,0.22044,NA,0.02258,NA,0,0,0.758,0.22,0,0.022,0
"3287",NA,NA,0.16446,0.81941,NA,0.01613,NA,0,0,0.16,0.824,0,0.016,0
"3288",NA,NA,0.11861,0.87181,NA,0.00958,NA,0,0,0.12,0.87,0,0.01,0
"3289",0.00208,NA,0.9765,0.01384,NA,0.00758,NA,0.002,0,0.976,0.014,0,0.008,0
"3290",NA,NA,0.94669,0.01325,NA,0.04006,NA,0,0,0.946,0.014,0,0.04,0
"3291",NA,NA,0.00769,0.99231,NA,NA,NA,0,0,0.008,0.992,0,0,0
"3292",NA,NA,0.00427,0.99573,NA,NA,NA,0,0,0.004,0.996,0,0,0
"3293",NA,0.00189,0.03525,0.95027,NA,0.01259,NA,0,0.002,0.036,0.95,0,0.012,0
"3294",NA,NA,0.95625,0.02198,NA,0.02177,NA,0,0,0.956,0.022,0,0.022,0
"3295",NA,NA,0.05735,0.94059,NA,0.00206,NA,0,0,0.058,0.94,0,0.002,0
"3296",NA,NA,0.91924,0.07681,0.00202,0.00193,NA,0,0,0.92,0.076,0.002,0.002,0
"3297",NA,NA,0.05016,0.94984,NA,NA,NA,0,0,0.05,0.95,0,0,0
"3298",NA,NA,0.01022,0.98978,NA,NA,NA,0,0,0.01,0.99,0,0,0
"3299",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3300",NA,NA,0.00212,0.99788,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3301",NA,NA,0.00211,0.99582,NA,0.00207,NA,0,0,0.002,0.996,0,0.002,0
"3302",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3303",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3304",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3305",NA,NA,0.00199,0.99801,NA,NA,NA,0,0,0.002,0.998,0,0,0
"3306",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
"3307",NA,NA,0.99784,NA,NA,0.00216,NA,0,0,0.998,0,0,0.002,0
"3308",NA,NA,0.99147,0.00413,NA,0.0044,NA,0,0,0.992,0.004,0,0.004,0
"3309",NA,NA,0.05742,0.93446,NA,0.00812,NA,0,0,0.058,0.934,0,0.008,0
"3310",NA,NA,0.08057,0.91943,NA,NA,NA,0,0,0.08,0.92,0,0,0
"3311",NA,NA,0.06873,0.92092,NA,0.01035,NA,0,0,0.07,0.92,0,0.01,0
"3312",0.86812,0.0142,NA,NA,NA,NA,0.11768,0.868,0.014,0,0,0,0,0.118
"3313",0.9113,0.06421,NA,NA,NA,NA,0.02449,0.912,0.064,0,0,0,0,0.024
"3314",0.03968,0.05018,0.00197,NA,0.90207,0.00193,0.00417,0.04,0.05,0.002,0,0.902,0.002,0.004
"3315",0.00174,NA,NA,NA,0.99826,NA,NA,0.002,0,0,0,0.998,0,0
"3316",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0
"3317",0.00182,0.01644,0.00568,NA,0.97606,NA,NA,0.002,0.016,0.006,0,0.976,0,0
"3318",0.00208,NA,NA,0.00189,0.98978,0.00625,NA,0.002,0,0,0.002,0.99,0.006,0
"3319",0.01168,0.02076,0.01337,0.00188,0.88228,0.05252,0.01751,0.012,0.02,0.014,0.002,0.882,0.052,0.018
"3320",0.00403,0.02397,0.03145,NA,0.9385,0.00205,NA,0.004,0.024,0.032,0,0.938,0.002,0
"3321",0.00214,NA,0.83444,0.15151,NA,0.01191,NA,0.002,0,0.834,0.152,0,0.012,0
"3322",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0
